World,Room,File,Use Corrected File?,Offset,Value,Character,Randomize
Neverland,Ship: Galley,pp05.ard,N,0x000A71C0,xa_pp_0008.mdls,Peter Pan,FALSE
Neverland,Ship: Galley,pp05.ard,N,0x000A7200,xa_pp_1010.mdls,Wendy,FALSE
Neverland,Ship: Galley,pp05.ard,N,0x000A7240,xa_ex_2183.mdls,Crate (Lighter) (Hidden Barrel Spider),FALSE
Neverland,Ship: Galley,pp05.ard,N,0x000A7280,xa_pp_3020.mdls,Shadow Sora,FALSE
Neverland,Ship: Galley,pp05.ard,N,0x000A72C0,xa_ex_2020.mdls,Heartless Shadow,TRUE
Neverland,Ship: Cabin,pp06.ard,N,0x00075A80,xa_ex_0010.mdls,Sora,FALSE
Neverland,Ship: Cabin,pp06.ard,N,0x00075AC0,xa_ex_0040.mdls,Donald,FALSE
Neverland,Ship: Cabin,pp06.ard,N,0x00075B00,xa_ex_0050.mdls,Goofy,FALSE
Neverland,Ship: Cabin,pp06.ard,N,0x00075B40,xa_ex_2020.mdls,Heartless Shadow,TRUE
Neverland,Ship: Cabin,pp06.ard,N,0x00075B80,xa_ex_2100.mdls,Heartless Pirate,TRUE
Neverland,Ship: Cabin,pp06.ard,N,0x00075BC0,xa_pp_0000.mdls,Peter Pan,FALSE
Neverland,Ship: Cabin,pp06.ard,N,0x00075E00,xa_ex_2184.mdls,Heartless Barrel Spider (Ligther Brown),FALSE
Neverland,Ship: Cabin,pp06.ard,N,0x00075E40,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Neverland,Ship: Cabin,pp06.ard,N,0x00075E80,xa_pp_3020.mdls,Shadow Sora,FALSE
Neverland,Ship: Cabin,pp06.ard,N,0x00075EC0,xa_ex_2280.mdls,Heartless Darkball,FALSE
Neverland,Ship: Cabin,pp06.ard,N,0x00075F00,xa_ex_2183.mdls,Crate (Lighter) (Hidden Barrel Spider),FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008AF00,xa_ex_0010.mdls,Sora,FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008AF40,xa_ex_0040.mdls,Donald,FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008AF80,xa_ex_0050.mdls,Goofy,FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008AFC0,xa_pp_0000.mdls,Peter Pan,FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008B240,xa_ex_2020.mdls,Heartless Shadow,TRUE
Neverland,Pirate Ship,pp07.ard,N,0x0008B280,xa_ex_2100.mdls,Heartless Pirate,TRUE
Neverland,Pirate Ship,pp07.ard,N,0x0008B2C0,xa_ex_2184.mdls,Heartless Barrel Spider (Ligther Brown),FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008B300,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Neverland,Pirate Ship,pp07.ard,N,0x0008B340,xa_ex_1020.mdls,Kairi,FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008B380,xa_ex_1091.mdls,Maleficent,FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008B3C0,xa_ex_7170.mdls,Maleficent (High-Poly),FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008B400,xa_ex_7190.mdls,Riku (Wooden Sword) (High-Poly),FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008B440,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008B4A0,xa_pp_3030.mdls,Shadow Sora (With Keyblade),FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008B4E0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Neverland,Pirate Ship,pp07.ard,N,0x0008B520,xa_ex_2280.mdls,Heartless Darkball,TRUE
Neverland,Pirate Ship,pp07.ard,N,0x0008B560,xa_ex_1010.mdls,Riku (Wooden Sword),FALSE
Neverland,Pirate Ship,pp07.ard,N,0x0008B5A0,xa_pp_3001.mdls,Captain Hook,FALSE
Neverland,Ship: Hold,pp08.ard,N,0x0005C080,xa_ex_0010.mdls,Sora,FALSE
Neverland,Ship: Hold,pp08.ard,N,0x0005C0C0,xa_ex_0040.mdls,Donald,FALSE
Neverland,Ship: Hold,pp08.ard,N,0x0005C100,xa_ex_0050.mdls,Goofy,FALSE
Neverland,Ship: Hold,pp08.ard,N,0x0005C140,xa_pp_0000.mdls,Peter Pan,FALSE
Neverland,Ship: Hold,pp08.ard,N,0x0005C340,xa_ex_4050.mdls,Tinkerbell,FALSE
Neverland,Ship: Hold,pp08.ard,N,0x0005C380,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Neverland,Ship: Hold,pp08.ard,N,0x0005C3C0,xa_ex_7230.mdls,Donald (High-Poly),FALSE
Neverland,Ship: Hold,pp08.ard,N,0x0005C400,xa_ex_7240.mdls,Goofy (High-Poly),FALSE
Neverland,Ship: Hold,pp08.ard,N,0x0005C440,xa_pp_7000.mdls,Peter Pan (High-Poly),FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A080,xa_ex_0010.mdls,Sora,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A0C0,xa_ex_0040.mdls,Donald,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A100,xa_ex_0050.mdls,Goofy,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A140,xa_ex_2390.mdls,Heartless Rare Truffles,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A180,xa_pp_0000.mdls,Peter Pan,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A580,xa_ex_2480.mdls,Heartless Jet Balloon,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A5C0,xa_ex_2490.mdls,Heartless Missile Diver,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A600,xa_ex_2100.mdls,Heartless Pirate,TRUE
Neverland,Pirate Ship,pp09.ard,N,0x0010A640,xa_ex_2210.mdls,Heartless Air Pirate,TRUE
Neverland,Pirate Ship,pp09.ard,N,0x0010A680,xa_ex_2270.mdls,Heartless Battleship,TRUE
Neverland,Pirate Ship,pp09.ard,N,0x0010A6C0,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A720,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A760,xa_ex_7140.mdls,Kairi (High-Poly),FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A7A0,xa_ex_7190.mdls,Riku (Wooden Sword) (High-Poly),FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A7E0,xa_pp_1020.mdls,Smee,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A820,xa_pp_3001.mdls,Captain Hook,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A860,xa_pp_3020.mdls,Shadow Sora,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A8A0,xa_pp_7010.mdls,Captain Hook (High-Poly),FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A8E0,xa_ex_4050.mdls,Tinkerbell,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A920,xa_pp_1040.mdls,Crocodile,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A960,xa_pp_3000.mdls,Captain Hook,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A9A0,xa_pp_7000.mdls,Peter Pan (High-Poly),FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010A9E0,xa_ex_2280.mdls,Heartless Darkball,TRUE
Neverland,Pirate Ship,pp09.ard,N,0x0010AA20,xa_ex_0048.mdls,Donald,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010AA60,xa_ex_0058.mdls,Goofy,FALSE
Neverland,Pirate Ship,pp09.ard,N,0x0010AAA0,xa_pp_0008.mdls,Peter Pan,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071100,xa_ex_0010.mdls,Sora,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071140,xa_ex_0040.mdls,Donald,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071180,xa_ex_0050.mdls,Goofy,FALSE
Neverland,Clock Tower,pp10.ard,N,0x000711C0,xa_ex_2230.mdls,Heartless Search Ghost,TRUE
Neverland,Clock Tower,pp10.ard,N,0x00071200,xa_pp_0000.mdls,Peter Pan,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071480,xa_ex_2280.mdls,Heartless Darkball,TRUE
Neverland,Clock Tower,pp10.ard,N,0x000714C0,xa_ex_0048.mdls,Donald,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071500,xa_ex_0058.mdls,Goofy,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071540,xa_ex_4050.mdls,Tinkerbell,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071580,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Neverland,Clock Tower,pp10.ard,N,0x000715C0,xa_pp_0008.mdls,Peter Pan,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071600,xa_pp_1010.mdls,Wendy,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071640,xa_pp_7008.mdls,Peter Pan (High-Poly),FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071680,xa_pp_3010.mdls,Phantom,FALSE
Neverland,Clock Tower,pp10.ard,N,0x00071700,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Neverland,Clock Tower,pp10.ard,N,0x00071740,xa_ex_2210.mdls,Heartless Air Pirate,TRUE
Neverland,Clock Tower,pp10.ard,N,0x00071780,xa_ex_2270.mdls,Heartless Battleship,TRUE
Neverland,Ship: Cabin,pp11.ard,N,0x000C2F00,xa_ex_0010.mdls,Sora,FALSE
Neverland,Ship: Cabin,pp11.ard,N,0x000C2F40,xa_ex_0040.mdls,Donald,FALSE
Neverland,Ship: Cabin,pp11.ard,N,0x000C2F80,xa_ex_0050.mdls,Goofy,FALSE
Neverland,Ship: Cabin,pp11.ard,N,0x000C2FC0,xa_pp_0000.mdls,Peter Pan,FALSE
Neverland,Ship: Cabin,pp11.ard,N,0x000C3300,xa_ex_4050.mdls,Tinkerbell,FALSE
Neverland,Ship: Cabin,pp11.ard,N,0x000C3360,xa_pp_1010.mdls,Wendy,FALSE
Neverland,Ship: Cabin,pp12.ard,N,0x00081480,xa_ex_0010.mdls,Sora,FALSE
Neverland,Ship: Cabin,pp12.ard,N,0x000814C0,xa_ex_0040.mdls,Donald,FALSE
Neverland,Ship: Cabin,pp12.ard,N,0x00081500,xa_ex_0050.mdls,Goofy,FALSE
Neverland,Ship: Cabin,pp12.ard,N,0x00081540,xa_pp_0000.mdls,Peter Pan,FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D1E00,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D1E40,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D1E80,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D1EC0,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D22C0,xa_ex_1568.mdls,Riku (Soul Eater),FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D2300,xa_pc_0008.mdls,The Beast,FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D2340,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D2380,xa_pc_0007.mdls,The Beast,FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D23C0,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D2400,xa_ex_1091.mdls,Maleficent,FALSE
Hollow Bastion,Rising Falls,pc01.ard,N,0x000D2440,xa_ex_7190.mdls,Riku (Wooden Sword) (High-Poly),FALSE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A7200,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A7240,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A7280,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A72C0,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A76C0,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A7700,xa_ex_2280.mdls,Heartless Darkball,TRUE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A7740,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A7780,xa_ex_2340.mdls,Heartless Defender,TRUE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A77C0,xa_ex_2050.mdls,Heartless Large Body,TRUE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A7800,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A7840,xa_ex_2150.mdls,Heartless Wizard,TRUE
Hollow Bastion,Castle Gates,pc02.ard,N,0x000A7880,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Hollow Bastion,Great Crest,pc03.ard,N,0x000AF980,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Great Crest,pc03.ard,N,0x000AF9C0,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Great Crest,pc03.ard,N,0x000AFA00,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Great Crest,pc03.ard,N,0x000AFA40,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Great Crest,pc03.ard,N,0x000AFF00,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Great Crest,pc03.ard,N,0x000AFF40,xa_ex_2150.mdls,Heartless Wizard,TRUE
Hollow Bastion,Great Crest,pc03.ard,N,0x000AFF80,xa_ex_2340.mdls,Heartless Defender,TRUE
Hollow Bastion,Great Crest,pc03.ard,N,0x000AFFC0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Hollow Bastion,Great Crest,pc03.ard,N,0x000B0000,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Hollow Bastion,High Tower,pc04.ard,N,0x00155180,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,High Tower,pc04.ard,N,0x001551C0,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,High Tower,pc04.ard,N,0x00155200,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,High Tower,pc04.ard,N,0x00155240,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,High Tower,pc04.ard,N,0x001555C0,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,High Tower,pc04.ard,N,0x00155620,xa_ex_2150.mdls,Heartless Wizard,TRUE
Hollow Bastion,High Tower,pc04.ard,N,0x00155660,xa_ex_2280.mdls,Heartless Darkball,TRUE
Hollow Bastion,High Tower,pc04.ard,N,0x001556A0,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Hollow Bastion,High Tower,pc04.ard,N,0x001556E0,xa_ex_2340.mdls,Heartless Defender,TRUE
Hollow Bastion,High Tower,pc04.ard,N,0x00155720,xa_ex_2010.mdls,Heartless Soldier,TRUE
Hollow Bastion,High Tower,pc04.ard,N,0x00155760,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Hollow Bastion,High Tower,pc04.ard,N,0x001557A0,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x00139E00,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x00139E40,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x00139E80,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x00139EC0,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A4C0,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A500,xa_ex_1168.mdls,Dark Riku,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A540,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A580,xa_ex_7015.mdls,Sora (High-Poly),FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A5C0,xa_ex_7190.mdls,Riku (Wooden Sword) (High-Poly),FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A600,xa_ex_7215.mdls,Ansem (Riku) (High-Poly),FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A640,xa_pc_0006.mdls,The Beast,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A680,xa_pc_1008.mdls,Belle,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A6C0,xa_ex_1160.mdls,Dark Riku,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A700,xa_ex_2150.mdls,Heartless Wizard,TRUE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A740,xa_ex_2280.mdls,Heartless Darkball,TRUE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A780,xa_ex_2340.mdls,Heartless Defender,TRUE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A7C0,xa_ex_2430.mdls,Heartless Stealth Sneak,TRUE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A800,xa_ex_0012.mdls,Sora,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A840,xa_ex_0048.mdls,Donald,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A880,xa_ex_0058.mdls,Goofy,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A8C0,xa_ex_1020.mdls,Kairi,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A900,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A940,xa_ex_7147.mdls,Kairi (High-Poly),FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A980,xa_pc_0005.mdls,The Beast,FALSE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013A9E0,xa_ex_2050.mdls,Heartless Large Body,TRUE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013AA20,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013AA60,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Hollow Bastion,Entrance Hall,pc05.ard,N,0x0013AAA0,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Hollow Bastion,Library,pc06.ard,N,0x002A8000,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8040,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8080,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A80C0,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8B80,xa_ex_1610.mdls,Kairi (Kid),FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8BC0,xa_ex_1620.mdls,Kairi’s Grandma,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8C00,xa_ex_7010.mdls,Sora (High-Poly),FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8C40,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8C80,xa_ex_1038.mdls,Leon,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8CC0,xa_ex_1048.mdls,Yuffie,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8D00,xa_ex_1148.mdls,Aerith,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8D40,xa_ex_1151.mdls,Cloud,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8D80,xa_ex_1540.mdls,Cid,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8DC0,xa_ex_0048.mdls,Donald,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8E00,xa_ex_0058.mdls,Goofy,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8E40,xa_pc_0007.mdls,The Beast,FALSE
Hollow Bastion,Library,pc06.ard,N,0x002A8E80,xa_pc_1008.mdls,Belle,FALSE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009A800,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009A840,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009A880,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009A8C0,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009ADC0,xa_ex_2010.mdls,Heartless Soldier,TRUE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009AE00,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009AE40,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009AE80,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009AEC0,xa_ex_2340.mdls,Heartless Defender,TRUE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009AF00,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009AF60,xa_ex_2150.mdls,Heartless Wizard,TRUE
Hollow Bastion,Lift Stop,pc07.ard,N,0x0009AFA0,xa_ex_2280.mdls,Heartless Darkball,TRUE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE380,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE3C0,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE400,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE440,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE880,xa_ex_2150.mdls,Heartless Wizard,TRUE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE8C0,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE900,xa_ex_2340.mdls,Heartless Defender,TRUE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE940,xa_ex_2050.mdls,Heartless Large Body,TRUE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE980,xa_ex_2280.mdls,Heartless Darkball,TRUE
Hollow Bastion,Base Level,pc08.ard,N,0x000CE9C0,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Waterway,pc09.ard,N,0x001FFB80,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Waterway,pc09.ard,N,0x001FFBC0,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Waterway,pc09.ard,N,0x001FFC00,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Waterway,pc09.ard,N,0x001FFC40,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Waterway,pc09.ard,N,0x002001C0,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Waterway,pc10.ard,N,0x00200380,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Waterway,pc10.ard,N,0x002003C0,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Waterway,pc10.ard,N,0x00200400,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Waterway,pc10.ard,N,0x00200440,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Waterway,pc10.ard,N,0x002009C0,xa_ex_2340.mdls,Heartless Defender,TRUE
Hollow Bastion,Waterway,pc10.ard,N,0x00200A00,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Waterway,pc10.ard,N,0x00200A60,xa_ex_2150.mdls,Heartless Wizard,TRUE
Hollow Bastion,Waterway,pc10.ard,N,0x00200AA0,xa_ex_2320.mdls,Heartless Wyvern,TRUE
Hollow Bastion,Waterway,pc10.ard,N,0x00200AE0,xa_ex_2050.mdls,Heartless Large Body,TRUE
Hollow Bastion,Waterway,pc10.ard,N,0x00200B20,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Hollow Bastion,Waterway,pc10.ard,N,0x00200B60,xa_ex_2160.mdls,Heartless Air Soldier,TRUE
Hollow Bastion,Dungeon,pc11.ard,N,0x00075D00,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Dungeon,pc11.ard,N,0x00075D40,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Dungeon,pc11.ard,N,0x00075D80,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Dungeon,pc11.ard,N,0x00075DC0,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Dungeon,pc11.ard,N,0x00075F40,xa_ex_2020.mdls,Heartless Shadow,FALSE
Hollow Bastion,Dungeon,pc11.ard,N,0x00075F80,xa_ex_2280.mdls,Heartless Darkball,TRUE
Hollow Bastion,Dungeon,pc11.ard,N,0x00075FE0,xa_ex_2380.mdls,Heartless Black Fungi,TRUE
Hollow Bastion,Dungeon,pc11.ard,N,0x00076020,xa_ex_2340.mdls,Heartless Defender,TRUE
Hollow Bastion,Dungeon,pc11.ard,N,0x00076060,xa_ex_2110.mdls,Heartless Red Nocturne,TRUE
Hollow Bastion,Dungeon,pc11.ard,N,0x000760A0,xa_ex_2120.mdls,Heartless Blue Rhapsody,TRUE
Hollow Bastion,Dungeon,pc11.ard,N,0x000760E0,xa_ex_2130.mdls,Heartless Yellow Opera,TRUE
Hollow Bastion,Dungeon,pc11.ard,N,0x00076120,xa_ex_2140.mdls,Heartless Green Requiem,TRUE
Hollow Bastion,Dungeon,pc11.ard,N,0x00076160,xa_ex_2150.mdls,Heartless Wizard,TRUE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C000,xa_ex_0010.mdls,Sora,FALSE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C040,xa_ex_0040.mdls,Donald,FALSE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C080,xa_ex_0050.mdls,Goofy,FALSE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C0C0,xa_pc_0000.mdls,The Beast,FALSE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C200,xa_ex_2340.mdls,Heartless Defender,TRUE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C240,xa_ex_2280.mdls,Heartless Darkball,TRUE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C280,xa_ex_1011.mdls,Riku (Wooden Sword),FALSE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C2C0,xa_ex_1091.mdls,Maleficent,FALSE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C300,xa_ex_1640.mdls,Ansem (Brown Coat),FALSE
Hollow Bastion,Castle Chapel,pc12.ard,N,0x0004C340,xa_ex_7170.mdls,Maleficent (High-Poly),FALSE
