Item Index,Item Name,File,Offset,Value (HEX),Value,Notes
177,Ansem's Report 10,btltbl.bin,281E,00 00,0,???
177,Ansem's Report 10,btltbl.bin,2820,00 00,0,Buy Price
177,Ansem's Report 10,btltbl.bin,2822,00 00,0,Sell Price
177,Ansem's Report 10,btltbl.bin,2824,40 CC,52288,???
177,Ansem's Report 10,btltbl.bin,2826,00 00,0,???
177,Ansem's Report 10,btltbl.bin,2828,95 0A 00 00,2709,Sort Order
178,Khama Vol. 8,btltbl.bin,282C,D0 00,208,Item Name
178,Khama Vol. 8,btltbl.bin,282E,0D,13,Item Icon
178,Khama Vol. 8,btltbl.bin,282F,03,3,???
178,Khama Vol. 8,btltbl.bin,2830,00 00,0,???
178,Khama Vol. 8,btltbl.bin,2832,00 00,0,???
178,Khama Vol. 8,btltbl.bin,2834,00 00,0,Buy Price
178,Khama Vol. 8,btltbl.bin,2836,00 00,0,Sell Price
178,Khama Vol. 8,btltbl.bin,2838,F0 F7,63472,???
178,Khama Vol. 8,btltbl.bin,283A,00 00,0,???
178,Khama Vol. 8,btltbl.bin,283C,F1 0A 00 00,2801,Sort Order
179,Salegg Vol. 6,btltbl.bin,2840,D1 00,209,Item Name
179,Salegg Vol. 6,btltbl.bin,2842,0D,13,Item Icon
179,Salegg Vol. 6,btltbl.bin,2843,03,3,???
179,Salegg Vol. 6,btltbl.bin,2844,00 00,0,???
179,Salegg Vol. 6,btltbl.bin,2846,00 00,0,???
179,Salegg Vol. 6,btltbl.bin,2848,00 00,0,Buy Price
179,Salegg Vol. 6,btltbl.bin,284A,00 00,0,Sell Price
179,Salegg Vol. 6,btltbl.bin,284C,F0 F7,63472,???
179,Salegg Vol. 6,btltbl.bin,284E,00 00,0,???
179,Salegg Vol. 6,btltbl.bin,2850,F2 0A 00 00,2802,Sort Order
180,Azal Vol. 3,btltbl.bin,2854,D2 00,210,Item Name
180,Azal Vol. 3,btltbl.bin,2856,0D,13,Item Icon
180,Azal Vol. 3,btltbl.bin,2857,03,3,???
180,Azal Vol. 3,btltbl.bin,2858,00 00,0,???
180,Azal Vol. 3,btltbl.bin,285A,00 00,0,???
180,Azal Vol. 3,btltbl.bin,285C,00 00,0,Buy Price
180,Azal Vol. 3,btltbl.bin,285E,00 00,0,Sell Price
180,Azal Vol. 3,btltbl.bin,2860,F0 F7,63472,???
180,Azal Vol. 3,btltbl.bin,2862,00 00,0,???
180,Azal Vol. 3,btltbl.bin,2864,F3 0A 00 00,2803,Sort Order
181,Mava Vol. 3,btltbl.bin,2868,D3 00,211,Item Name
181,Mava Vol. 3,btltbl.bin,286A,0D,13,Item Icon
181,Mava Vol. 3,btltbl.bin,286B,03,3,???
181,Mava Vol. 3,btltbl.bin,286C,00 00,0,???
181,Mava Vol. 3,btltbl.bin,286E,00 00,0,???
181,Mava Vol. 3,btltbl.bin,2870,00 00,0,Buy Price
181,Mava Vol. 3,btltbl.bin,2872,00 00,0,Sell Price
181,Mava Vol. 3,btltbl.bin,2874,F0 F7,63472,???
181,Mava Vol. 3,btltbl.bin,2876,00 00,0,???
181,Mava Vol. 3,btltbl.bin,2878,F4 0A 00 00,2804,Sort Order
182,Mava Vol. 6,btltbl.bin,287C,D4 00,212,Item Name
182,Mava Vol. 6,btltbl.bin,287E,0D,13,Item Icon
182,Mava Vol. 6,btltbl.bin,287F,03,3,???
182,Mava Vol. 6,btltbl.bin,2880,00 00,0,???
182,Mava Vol. 6,btltbl.bin,2882,00 00,0,???
182,Mava Vol. 6,btltbl.bin,2884,00 00,0,Buy Price
182,Mava Vol. 6,btltbl.bin,2886,00 00,0,Sell Price
182,Mava Vol. 6,btltbl.bin,2888,F0 F7,63472,???
182,Mava Vol. 6,btltbl.bin,288A,00 00,0,???
182,Mava Vol. 6,btltbl.bin,288C,F5 0A 00 00,2805,Sort Order
183,Theon Vol. 6,btltbl.bin,2890,D5 00,213,Item Name
183,Theon Vol. 6,btltbl.bin,2892,0D,13,Item Icon
183,Theon Vol. 6,btltbl.bin,2893,03,3,???
183,Theon Vol. 6,btltbl.bin,2894,00 00,0,???
183,Theon Vol. 6,btltbl.bin,2896,00 00,0,???
183,Theon Vol. 6,btltbl.bin,2898,00 00,0,Buy Price
183,Theon Vol. 6,btltbl.bin,289A,00 00,0,Sell Price
183,Theon Vol. 6,btltbl.bin,289C,F0 F7,63472,???
183,Theon Vol. 6,btltbl.bin,289E,00 00,0,???
183,Theon Vol. 6,btltbl.bin,28A0,F6 0A 00 00,2806,Sort Order
184,Nahara Vol. 5,btltbl.bin,28A4,D6 00,214,Item Name
184,Nahara Vol. 5,btltbl.bin,28A6,0D,13,Item Icon
184,Nahara Vol. 5,btltbl.bin,28A7,03,3,???
184,Nahara Vol. 5,btltbl.bin,28A8,00 00,0,???
184,Nahara Vol. 5,btltbl.bin,28AA,00 00,0,???
184,Nahara Vol. 5,btltbl.bin,28AC,00 00,0,Buy Price
184,Nahara Vol. 5,btltbl.bin,28AE,00 00,0,Sell Price
184,Nahara Vol. 5,btltbl.bin,28B0,F0 F7,63472,???
184,Nahara Vol. 5,btltbl.bin,28B2,00 00,0,???
184,Nahara Vol. 5,btltbl.bin,28B4,F7 0A 00 00,2807,Sort Order
185,Hafet Vol. 4,btltbl.bin,28B8,D7 00,215,Item Name
185,Hafet Vol. 4,btltbl.bin,28BA,0D,13,Item Icon
185,Hafet Vol. 4,btltbl.bin,28BB,03,3,???
185,Hafet Vol. 4,btltbl.bin,28BC,00 00,0,???
185,Hafet Vol. 4,btltbl.bin,28BE,00 00,0,???
185,Hafet Vol. 4,btltbl.bin,28C0,00 00,0,Buy Price
185,Hafet Vol. 4,btltbl.bin,28C2,00 00,0,Sell Price
185,Hafet Vol. 4,btltbl.bin,28C4,F0 F7,63472,???
185,Hafet Vol. 4,btltbl.bin,28C6,00 00,0,???
185,Hafet Vol. 4,btltbl.bin,28C8,F8 0A 00 00,2808,Sort Order
186,Empty Bottle,btltbl.bin,28CC,D8 00,216,Item Name
186,Empty Bottle,btltbl.bin,28CE,0D,13,Item Icon
186,Empty Bottle,btltbl.bin,28CF,03,3,???
186,Empty Bottle,btltbl.bin,28D0,00 00,0,???
186,Empty Bottle,btltbl.bin,28D2,00 00,0,???
186,Empty Bottle,btltbl.bin,28D4,00 00,0,Buy Price
186,Empty Bottle,btltbl.bin,28D6,00 00,0,Sell Price
186,Empty Bottle,btltbl.bin,28D8,18 F8,63512,???
186,Empty Bottle,btltbl.bin,28DA,00 00,0,???
186,Empty Bottle,btltbl.bin,28DC,69 09 00 00,2409,Sort Order
187,Old Book,btltbl.bin,28E0,D9 00,217,Item Name
187,Old Book,btltbl.bin,28E2,0D,13,Item Icon
187,Old Book,btltbl.bin,28E3,03,3,???
187,Old Book,btltbl.bin,28E4,00 00,0,???
187,Old Book,btltbl.bin,28E6,00 00,0,???
187,Old Book,btltbl.bin,28E8,00 00,0,Buy Price
187,Old Book,btltbl.bin,28EA,00 00,0,Sell Price
187,Old Book,btltbl.bin,28EC,48 F8,63560,???
187,Old Book,btltbl.bin,28EE,00 00,0,???
187,Old Book,btltbl.bin,28F0,60 09 00 00,2400,Sort Order
188,Emblem Piece (Flame),btltbl.bin,28F4,DA 00,218,Item Name
188,Emblem Piece (Flame),btltbl.bin,28F6,0D,13,Item Icon
188,Emblem Piece (Flame),btltbl.bin,28F7,03,3,???
188,Emblem Piece (Flame),btltbl.bin,28F8,00 00,0,???
188,Emblem Piece (Flame),btltbl.bin,28FA,00 00,0,???
188,Emblem Piece (Flame),btltbl.bin,28FC,00 00,0,Buy Price
188,Emblem Piece (Flame),btltbl.bin,28FE,00 00,0,Sell Price
188,Emblem Piece (Flame),btltbl.bin,2900,80 F8,63616,???
188,Emblem Piece (Flame),btltbl.bin,2902,00 00,0,???
188,Emblem Piece (Flame),btltbl.bin,2904,FB 0A 00 00,2811,Sort Order
189,Emblem Piece (Chest),btltbl.bin,2908,DB 00,219,Item Name
189,Emblem Piece (Chest),btltbl.bin,290A,0D,13,Item Icon
189,Emblem Piece (Chest),btltbl.bin,290B,03,3,???
189,Emblem Piece (Chest),btltbl.bin,290C,00 00,0,???
189,Emblem Piece (Chest),btltbl.bin,290E,00 00,0,???
189,Emblem Piece (Chest),btltbl.bin,2910,00 00,0,Buy Price
189,Emblem Piece (Chest),btltbl.bin,2912,00 00,0,Sell Price
189,Emblem Piece (Chest),btltbl.bin,2914,B8 F8,63672,???
189,Emblem Piece (Chest),btltbl.bin,2916,00 00,0,???
189,Emblem Piece (Chest),btltbl.bin,2918,FC 0A 00 00,2812,Sort Order
190,Emblem Piece (Statue),btltbl.bin,291C,DC 00,220,Item Name
190,Emblem Piece (Statue),btltbl.bin,291E,0D,13,Item Icon
190,Emblem Piece (Statue),btltbl.bin,291F,03,3,???
190,Emblem Piece (Statue),btltbl.bin,2920,00 00,0,???
190,Emblem Piece (Statue),btltbl.bin,2922,00 00,0,???
190,Emblem Piece (Statue),btltbl.bin,2924,00 00,0,Buy Price
190,Emblem Piece (Statue),btltbl.bin,2926,00 00,0,Sell Price
190,Emblem Piece (Statue),btltbl.bin,2928,E8 F8,63720,???
190,Emblem Piece (Statue),btltbl.bin,292A,00 00,0,???
190,Emblem Piece (Statue),btltbl.bin,292C,FD 0A 00 00,2813,Sort Order
191,Emblem Piece (Fountain),btltbl.bin,2930,DD 00,221,Item Name
191,Emblem Piece (Fountain),btltbl.bin,2932,0D,13,Item Icon
191,Emblem Piece (Fountain),btltbl.bin,2933,03,3,???
191,Emblem Piece (Fountain),btltbl.bin,2934,00 00,0,???
191,Emblem Piece (Fountain),btltbl.bin,2936,00 00,0,???
191,Emblem Piece (Fountain),btltbl.bin,2938,00 00,0,Buy Price
191,Emblem Piece (Fountain),btltbl.bin,293A,00 00,0,Sell Price
191,Emblem Piece (Fountain),btltbl.bin,293C,18 F9,63768,???
191,Emblem Piece (Fountain),btltbl.bin,293E,00 00,0,???
191,Emblem Piece (Fountain),btltbl.bin,2940,FE 0A 00 00,2814,Sort Order
192,Log,btltbl.bin,2944,DE 00,222,Item Name
192,Log,btltbl.bin,2946,0D,13,Item Icon
192,Log,btltbl.bin,2947,03,3,???
192,Log,btltbl.bin,2948,00 00,0,???
192,Log,btltbl.bin,294A,00 00,0,???
192,Log,btltbl.bin,294C,00 00,0,Buy Price
192,Log,btltbl.bin,294E,00 00,0,Sell Price
192,Log,btltbl.bin,2950,48 F9,63816,???
192,Log,btltbl.bin,2952,00 00,0,???
192,Log,btltbl.bin,2954,6F 09 00 00,2415,Sort Order
193,Cloth,btltbl.bin,2958,DF 00,223,Item Name
193,Cloth,btltbl.bin,295A,0D,13,Item Icon
193,Cloth,btltbl.bin,295B,03,3,???
193,Cloth,btltbl.bin,295C,00 00,0,???
193,Cloth,btltbl.bin,295E,00 00,0,???
193,Cloth,btltbl.bin,2960,00 00,0,Buy Price
193,Cloth,btltbl.bin,2962,00 00,0,Sell Price
193,Cloth,btltbl.bin,2964,68 F9,63848,???
193,Cloth,btltbl.bin,2966,00 00,0,???
193,Cloth,btltbl.bin,2968,70 09 00 00,2416,Sort Order
194,Rope,btltbl.bin,296C,E0 00,224,Item Name
194,Rope,btltbl.bin,296E,0D,13,Item Icon
194,Rope,btltbl.bin,296F,03,3,???
194,Rope,btltbl.bin,2970,00 00,0,???
194,Rope,btltbl.bin,2972,00 00,0,???
194,Rope,btltbl.bin,2974,00 00,0,Buy Price
194,Rope,btltbl.bin,2976,00 00,0,Sell Price
194,Rope,btltbl.bin,2978,88 F9,63880,???
194,Rope,btltbl.bin,297A,00 00,0,???
194,Rope,btltbl.bin,297C,71 09 00 00,2417,Sort Order
195,Seagull Egg,btltbl.bin,2980,E1 00,225,Item Name
195,Seagull Egg,btltbl.bin,2982,0D,13,Item Icon
195,Seagull Egg,btltbl.bin,2983,03,3,???
195,Seagull Egg,btltbl.bin,2984,00 00,0,???
195,Seagull Egg,btltbl.bin,2986,00 00,0,???
195,Seagull Egg,btltbl.bin,2988,00 00,0,Buy Price
195,Seagull Egg,btltbl.bin,298A,00 00,0,Sell Price
195,Seagull Egg,btltbl.bin,298C,B0 F9,63920,???
195,Seagull Egg,btltbl.bin,298E,00 00,0,???
195,Seagull Egg,btltbl.bin,2990,72 09 00 00,2418,Sort Order
196,Fish,btltbl.bin,2994,E2 00,226,Item Name
196,Fish,btltbl.bin,2996,0D,13,Item Icon
196,Fish,btltbl.bin,2997,03,3,???
196,Fish,btltbl.bin,2998,00 00,0,???
196,Fish,btltbl.bin,299A,00 00,0,???
196,Fish,btltbl.bin,299C,00 00,0,Buy Price
196,Fish,btltbl.bin,299E,00 00,0,Sell Price
196,Fish,btltbl.bin,29A0,D8 F9,63960,???
196,Fish,btltbl.bin,29A2,00 00,0,???
196,Fish,btltbl.bin,29A4,73 09 00 00,2419,Sort Order
197,Mushroom,btltbl.bin,29A8,E3 00,227,Item Name
197,Mushroom,btltbl.bin,29AA,0D,13,Item Icon
197,Mushroom,btltbl.bin,29AB,03,3,???
197,Mushroom,btltbl.bin,29AC,00 00,0,???
197,Mushroom,btltbl.bin,29AE,00 00,0,???
197,Mushroom,btltbl.bin,29B0,00 00,0,Buy Price
197,Mushroom,btltbl.bin,29B2,00 00,0,Sell Price
197,Mushroom,btltbl.bin,29B4,00 FA,64000,???
197,Mushroom,btltbl.bin,29B6,00 00,0,???
197,Mushroom,btltbl.bin,29B8,74 09 00 00,2420,Sort Order
198,Coconut,btltbl.bin,29BC,E4 00,228,Item Name
198,Coconut,btltbl.bin,29BE,0D,13,Item Icon
198,Coconut,btltbl.bin,29BF,03,3,???
198,Coconut,btltbl.bin,29C0,00 00,0,???
198,Coconut,btltbl.bin,29C2,00 00,0,???
198,Coconut,btltbl.bin,29C4,00 00,0,Buy Price
198,Coconut,btltbl.bin,29C6,00 00,0,Sell Price
198,Coconut,btltbl.bin,29C8,28 FA,64040,???
198,Coconut,btltbl.bin,29CA,00 00,0,???
198,Coconut,btltbl.bin,29CC,75 09 00 00,2421,Sort Order
199,Drinking Water,btltbl.bin,29D0,E5 00,229,Item Name
199,Drinking Water,btltbl.bin,29D2,0D,13,Item Icon
199,Drinking Water,btltbl.bin,29D3,03,3,???
199,Drinking Water,btltbl.bin,29D4,00 00,0,???
199,Drinking Water,btltbl.bin,29D6,00 00,0,???
199,Drinking Water,btltbl.bin,29D8,00 00,0,Buy Price
199,Drinking Water,btltbl.bin,29DA,00 00,0,Sell Price
199,Drinking Water,btltbl.bin,29DC,50 FA,64080,???
199,Drinking Water,btltbl.bin,29DE,00 00,0,???
199,Drinking Water,btltbl.bin,29E0,76 09 00 00,2422,Sort Order
200,Navi-G Piece 1,btltbl.bin,29E4,E6 00,230,Item Name
200,Navi-G Piece 1,btltbl.bin,29E6,0D,13,Item Icon
200,Navi-G Piece 1,btltbl.bin,29E7,03,3,???
200,Navi-G Piece 1,btltbl.bin,29E8,00 00,0,???
200,Navi-G Piece 1,btltbl.bin,29EA,00 00,0,???
200,Navi-G Piece 1,btltbl.bin,29EC,00 00,0,Buy Price
200,Navi-G Piece 1,btltbl.bin,29EE,00 00,0,Sell Price
200,Navi-G Piece 1,btltbl.bin,29F0,78 FA,64120,???
200,Navi-G Piece 1,btltbl.bin,29F2,00 00,0,???
200,Navi-G Piece 1,btltbl.bin,29F4,06 09 00 00,2310,Sort Order
201,Navi-G Piece 2,btltbl.bin,29F8,E7 00,231,Item Name
201,Navi-G Piece 2,btltbl.bin,29FA,0D,13,Item Icon
201,Navi-G Piece 2,btltbl.bin,29FB,03,3,???
201,Navi-G Piece 2,btltbl.bin,29FC,00 00,0,???
201,Navi-G Piece 2,btltbl.bin,29FE,00 00,0,???
201,Navi-G Piece 2,btltbl.bin,2A00,00 00,0,Buy Price
201,Navi-G Piece 2,btltbl.bin,2A02,00 00,0,Sell Price
201,Navi-G Piece 2,btltbl.bin,2A04,B8 FA,64184,???
201,Navi-G Piece 2,btltbl.bin,2A06,00 00,0,???
201,Navi-G Piece 2,btltbl.bin,2A08,07 09 00 00,2311,Sort Order
202,Navi-Gummi Unused,btltbl.bin,2A0C,E8 00,232,Item Name
202,Navi-Gummi Unused,btltbl.bin,2A0E,0D,13,Item Icon
202,Navi-Gummi Unused,btltbl.bin,2A0F,03,3,???
202,Navi-Gummi Unused,btltbl.bin,2A10,00 00,0,???
202,Navi-Gummi Unused,btltbl.bin,2A12,00 00,0,???
202,Navi-Gummi Unused,btltbl.bin,2A14,00 00,0,Buy Price
202,Navi-Gummi Unused,btltbl.bin,2A16,00 00,0,Sell Price
202,Navi-Gummi Unused,btltbl.bin,2A18,F8 FA,64248,???
202,Navi-Gummi Unused,btltbl.bin,2A1A,00 00,0,???
202,Navi-Gummi Unused,btltbl.bin,2A1C,08 09 00 00,2312,Sort Order
203,Navi-G Piece 3,btltbl.bin,2A20,E9 00,233,Item Name
203,Navi-G Piece 3,btltbl.bin,2A22,0D,13,Item Icon
203,Navi-G Piece 3,btltbl.bin,2A23,03,3,???
203,Navi-G Piece 3,btltbl.bin,2A24,00 00,0,???
203,Navi-G Piece 3,btltbl.bin,2A26,00 00,0,???
203,Navi-G Piece 3,btltbl.bin,2A28,00 00,0,Buy Price
203,Navi-G Piece 3,btltbl.bin,2A2A,00 00,0,Sell Price
203,Navi-G Piece 3,btltbl.bin,2A2C,10 FB,64272,???
203,Navi-G Piece 3,btltbl.bin,2A2E,00 00,0,???
203,Navi-G Piece 3,btltbl.bin,2A30,09 09 00 00,2313,Sort Order
204,Navi-G Piece 4,btltbl.bin,2A34,EA 00,234,Item Name
204,Navi-G Piece 4,btltbl.bin,2A36,0D,13,Item Icon
204,Navi-G Piece 4,btltbl.bin,2A37,03,3,???
204,Navi-G Piece 4,btltbl.bin,2A38,00 00,0,???
204,Navi-G Piece 4,btltbl.bin,2A3A,00 00,0,???
204,Navi-G Piece 4,btltbl.bin,2A3C,00 00,0,Buy Price
204,Navi-G Piece 4,btltbl.bin,2A3E,00 00,0,Sell Price
204,Navi-G Piece 4,btltbl.bin,2A40,50 FB,64336,???
204,Navi-G Piece 4,btltbl.bin,2A42,00 00,0,???
204,Navi-G Piece 4,btltbl.bin,2A44,0A 09 00 00,2314,Sort Order
205,Navi-Gummi,btltbl.bin,2A48,EB 00,235,Item Name
205,Navi-Gummi,btltbl.bin,2A4A,0D,13,Item Icon
205,Navi-Gummi,btltbl.bin,2A4B,03,3,???
205,Navi-Gummi,btltbl.bin,2A4C,00 00,0,???
205,Navi-Gummi,btltbl.bin,2A4E,00 00,0,???
205,Navi-Gummi,btltbl.bin,2A50,00 00,0,Buy Price
205,Navi-Gummi,btltbl.bin,2A52,00 00,0,Sell Price
205,Navi-Gummi,btltbl.bin,2A54,F8 FA,64248,???
205,Navi-Gummi,btltbl.bin,2A56,00 00,0,???
205,Navi-Gummi,btltbl.bin,2A58,0B 09 00 00,2315,Sort Order
206,Watergleam,btltbl.bin,2A5C,EC 00,236,Item Name
206,Watergleam,btltbl.bin,2A5E,0D,13,Item Icon
206,Watergleam,btltbl.bin,2A5F,03,3,???
206,Watergleam,btltbl.bin,2A60,00 00,0,???
206,Watergleam,btltbl.bin,2A62,00 00,0,???
206,Watergleam,btltbl.bin,2A64,00 00,0,Buy Price
206,Watergleam,btltbl.bin,2A66,00 00,0,Sell Price
206,Watergleam,btltbl.bin,2A68,88 FB,64392,???
206,Watergleam,btltbl.bin,2A6A,00 00,0,???
206,Watergleam,btltbl.bin,2A6C,FD 08 00 00,2301,Sort Order
207,Naturespark,btltbl.bin,2A70,ED 00,237,Item Name
207,Naturespark,btltbl.bin,2A72,0D,13,Item Icon
207,Naturespark,btltbl.bin,2A73,03,3,???
207,Naturespark,btltbl.bin,2A74,00 00,0,???
207,Naturespark,btltbl.bin,2A76,00 00,0,???
207,Naturespark,btltbl.bin,2A78,00 00,0,Buy Price
207,Naturespark,btltbl.bin,2A7A,00 00,0,Sell Price
207,Naturespark,btltbl.bin,2A7C,88 FB,64392,???
207,Naturespark,btltbl.bin,2A7E,00 00,0,???
207,Naturespark,btltbl.bin,2A80,FE 08 00 00,2302,Sort Order
208,Fireglow,btltbl.bin,2A84,EE 00,238,Item Name
208,Fireglow,btltbl.bin,2A86,0D,13,Item Icon
208,Fireglow,btltbl.bin,2A87,03,3,???
208,Fireglow,btltbl.bin,2A88,00 00,0,???
208,Fireglow,btltbl.bin,2A8A,00 00,0,???
208,Fireglow,btltbl.bin,2A8C,00 00,0,Buy Price
208,Fireglow,btltbl.bin,2A8E,00 00,0,Sell Price
208,Fireglow,btltbl.bin,2A90,88 FB,64392,???
208,Fireglow,btltbl.bin,2A92,00 00,0,???
208,Fireglow,btltbl.bin,2A94,FF 08 00 00,2303,Sort Order
209,Earthshine,btltbl.bin,2A98,EF 00,239,Item Name
209,Earthshine,btltbl.bin,2A9A,0D,13,Item Icon
209,Earthshine,btltbl.bin,2A9B,03,3,???
209,Earthshine,btltbl.bin,2A9C,00 00,0,???
209,Earthshine,btltbl.bin,2A9E,00 00,0,???
209,Earthshine,btltbl.bin,2AA0,00 00,0,Buy Price
209,Earthshine,btltbl.bin,2AA2,00 00,0,Sell Price
209,Earthshine,btltbl.bin,2AA4,B8 FB,64440,???
209,Earthshine,btltbl.bin,2AA6,00 00,0,???
209,Earthshine,btltbl.bin,2AA8,00 09 00 00,2304,Sort Order
210,Crystal Trident,btltbl.bin,2AAC,F0 00,240,Item Name
210,Crystal Trident,btltbl.bin,2AAE,0D,13,Item Icon
210,Crystal Trident,btltbl.bin,2AAF,03,3,???
210,Crystal Trident,btltbl.bin,2AB0,00 00,0,???
210,Crystal Trident,btltbl.bin,2AB2,00 00,0,???
210,Crystal Trident,btltbl.bin,2AB4,00 00,0,Buy Price
210,Crystal Trident,btltbl.bin,2AB6,00 00,0,Sell Price
210,Crystal Trident,btltbl.bin,2AB8,D8 FB,64472,???
210,Crystal Trident,btltbl.bin,2ABA,00 00,0,???
210,Crystal Trident,btltbl.bin,2ABC,11 0B 00 00,2833,Sort Order
211,Postcard,btltbl.bin,2AC0,F1 00,241,Item Name
211,Postcard,btltbl.bin,2AC2,0D,13,Item Icon
211,Postcard,btltbl.bin,2AC3,03,3,???
211,Postcard,btltbl.bin,2AC4,00 00,0,???
211,Postcard,btltbl.bin,2AC6,00 00,0,???
211,Postcard,btltbl.bin,2AC8,00 00,0,Buy Price
211,Postcard,btltbl.bin,2ACA,00 00,0,Sell Price
211,Postcard,btltbl.bin,2ACC,F0 FB,64496,???
211,Postcard,btltbl.bin,2ACE,00 00,0,???
211,Postcard,btltbl.bin,2AD0,12 0B 00 00,2834,Sort Order
212,Torn Page 1,btltbl.bin,2AD4,F2 00,242,Item Name
212,Torn Page 1,btltbl.bin,2AD6,0D,13,Item Icon
212,Torn Page 1,btltbl.bin,2AD7,03,3,???
212,Torn Page 1,btltbl.bin,2AD8,00 00,0,???
212,Torn Page 1,btltbl.bin,2ADA,00 00,0,???
212,Torn Page 1,btltbl.bin,2ADC,00 00,0,Buy Price
212,Torn Page 1,btltbl.bin,2ADE,00 00,0,Sell Price
212,Torn Page 1,btltbl.bin,2AE0,00 FC,64512,???
212,Torn Page 1,btltbl.bin,2AE2,00 00,0,???
212,Torn Page 1,btltbl.bin,2AE4,13 0B 00 00,2835,Sort Order
213,Torn Page 2,btltbl.bin,2AE8,F3 00,243,Item Name
213,Torn Page 2,btltbl.bin,2AEA,0D,13,Item Icon
213,Torn Page 2,btltbl.bin,2AEB,03,3,???
213,Torn Page 2,btltbl.bin,2AEC,00 00,0,???
213,Torn Page 2,btltbl.bin,2AEE,00 00,0,???
213,Torn Page 2,btltbl.bin,2AF0,00 00,0,Buy Price
213,Torn Page 2,btltbl.bin,2AF2,00 00,0,Sell Price
213,Torn Page 2,btltbl.bin,2AF4,00 FC,64512,???
213,Torn Page 2,btltbl.bin,2AF6,00 00,0,???
213,Torn Page 2,btltbl.bin,2AF8,14 0B 00 00,2836,Sort Order
214,Torn Page 3,btltbl.bin,2AFC,F4 00,244,Item Name
214,Torn Page 3,btltbl.bin,2AFE,0D,13,Item Icon
214,Torn Page 3,btltbl.bin,2AFF,03,3,???
214,Torn Page 3,btltbl.bin,2B00,00 00,0,???
214,Torn Page 3,btltbl.bin,2B02,00 00,0,???
214,Torn Page 3,btltbl.bin,2B04,00 00,0,Buy Price
214,Torn Page 3,btltbl.bin,2B06,00 00,0,Sell Price
214,Torn Page 3,btltbl.bin,2B08,00 FC,64512,???
214,Torn Page 3,btltbl.bin,2B0A,00 00,0,???
214,Torn Page 3,btltbl.bin,2B0C,15 0B 00 00,2837,Sort Order
215,Torn Page 4,btltbl.bin,2B10,F5 00,245,Item Name
215,Torn Page 4,btltbl.bin,2B12,0D,13,Item Icon
215,Torn Page 4,btltbl.bin,2B13,03,3,???
215,Torn Page 4,btltbl.bin,2B14,00 00,0,???
215,Torn Page 4,btltbl.bin,2B16,00 00,0,???
215,Torn Page 4,btltbl.bin,2B18,00 00,0,Buy Price
215,Torn Page 4,btltbl.bin,2B1A,00 00,0,Sell Price
215,Torn Page 4,btltbl.bin,2B1C,00 FC,64512,???
215,Torn Page 4,btltbl.bin,2B1E,00 00,0,???
215,Torn Page 4,btltbl.bin,2B20,16 0B 00 00,2838,Sort Order
216,Torn Page 5,btltbl.bin,2B24,F6 00,246,Item Name
216,Torn Page 5,btltbl.bin,2B26,0D,13,Item Icon
216,Torn Page 5,btltbl.bin,2B27,03,3,???
216,Torn Page 5,btltbl.bin,2B28,00 00,0,???
216,Torn Page 5,btltbl.bin,2B2A,00 00,0,???
216,Torn Page 5,btltbl.bin,2B2C,00 00,0,Buy Price
216,Torn Page 5,btltbl.bin,2B2E,00 00,0,Sell Price
216,Torn Page 5,btltbl.bin,2B30,00 FC,64512,???
216,Torn Page 5,btltbl.bin,2B32,00 00,0,???
216,Torn Page 5,btltbl.bin,2B34,17 0B 00 00,2839,Sort Order
217,Slide 1,btltbl.bin,2B38,F7 00,247,Item Name
217,Slide 1,btltbl.bin,2B3A,0D,13,Item Icon
217,Slide 1,btltbl.bin,2B3B,03,3,???
217,Slide 1,btltbl.bin,2B3C,00 00,0,???
217,Slide 1,btltbl.bin,2B3E,00 00,0,???
217,Slide 1,btltbl.bin,2B40,00 00,0,Buy Price
217,Slide 1,btltbl.bin,2B42,00 00,0,Sell Price
217,Slide 1,btltbl.bin,2B44,30 FC,64560,???
217,Slide 1,btltbl.bin,2B46,00 00,0,???
217,Slide 1,btltbl.bin,2B48,18 0B 00 00,2840,Sort Order
218,Slide 2,btltbl.bin,2B4C,F8 00,248,Item Name
218,Slide 2,btltbl.bin,2B4E,0D,13,Item Icon
218,Slide 2,btltbl.bin,2B4F,03,3,???
218,Slide 2,btltbl.bin,2B50,00 00,0,???
218,Slide 2,btltbl.bin,2B52,00 00,0,???
218,Slide 2,btltbl.bin,2B54,00 00,0,Buy Price
218,Slide 2,btltbl.bin,2B56,00 00,0,Sell Price
218,Slide 2,btltbl.bin,2B58,30 FC,64560,???
218,Slide 2,btltbl.bin,2B5A,00 00,0,???
218,Slide 2,btltbl.bin,2B5C,19 0B 00 00,2841,Sort Order
219,Slide 3,btltbl.bin,2B60,F9 00,249,Item Name
219,Slide 3,btltbl.bin,2B62,0D,13,Item Icon
219,Slide 3,btltbl.bin,2B63,03,3,???
219,Slide 3,btltbl.bin,2B64,00 00,0,???
219,Slide 3,btltbl.bin,2B66,00 00,0,???
219,Slide 3,btltbl.bin,2B68,00 00,0,Buy Price
219,Slide 3,btltbl.bin,2B6A,00 00,0,Sell Price
219,Slide 3,btltbl.bin,2B6C,30 FC,64560,???
219,Slide 3,btltbl.bin,2B6E,00 00,0,???
219,Slide 3,btltbl.bin,2B70,1A 0B 00 00,2842,Sort Order
